University_uni,City,Type,Founded_Year_clean,Stream_Type,College Type,Faculty,Department,Minimum Absolute Score,Minimum Percentage (%),Decade
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Physiotherapy,Orthopedics,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Physiotherapy,Orthopedics,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Physiotherapy,Neurology,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Physiotherapy,Neurology,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Physiotherapy,Neurology,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Physiotherapy,Neurology,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Physiotherapy,Neurology,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Physiotherapy,Cardiopulmonary,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Physiotherapy,Cardiopulmonary,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Physiotherapy,Cardiopulmonary,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Physiotherapy,Cardiopulmonary,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Physiotherapy,Cardiopulmonary,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Physiotherapy,Pediatrics,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Physiotherapy,Pediatrics,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Physiotherapy,Pediatrics,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Physiotherapy,Pediatrics,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Physiotherapy,Pediatrics,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Oral and Dental Medicine,Conservative Dentistry,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Oral and Dental Medicine,Conservative Dentistry,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Oral and Dental Medicine,Conservative Dentistry,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Oral and Dental Medicine,Conservative Dentistry,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Oral and Dental Medicine,Conservative Dentistry,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Oral and Dental Medicine,Orthodontics,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Oral and Dental Medicine,Orthodontics,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Oral and Dental Medicine,Orthodontics,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Oral and Dental Medicine,Orthodontics,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Oral and Dental Medicine,Orthodontics,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Oral and Dental Medicine,Oral Surgery,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Oral and Dental Medicine,Oral Surgery,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Oral and Dental Medicine,Oral Surgery,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Oral and Dental Medicine,Oral Surgery,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Oral and Dental Medicine,Oral Surgery,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Oral and Dental Medicine,Periodontology,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Oral and Dental Medicine,Periodontology,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Oral and Dental Medicine,Periodontology,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Oral and Dental Medicine,Periodontology,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Oral and Dental Medicine,Periodontology,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Veterinary Medicine,Anatomy,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Veterinary Medicine,Anatomy,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Veterinary Medicine,Anatomy,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Veterinary Medicine,Anatomy,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Veterinary Medicine,Anatomy,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Veterinary Medicine,Physiology,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Veterinary Medicine,Physiology,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Veterinary Medicine,Physiology,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Veterinary Medicine,Physiology,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Veterinary Medicine,Physiology,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Veterinary Medicine,Pathology,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Veterinary Medicine,Pathology,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Veterinary Medicine,Pathology,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Veterinary Medicine,Pathology,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Veterinary Medicine,Pathology,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Veterinary Medicine,Surgery,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Veterinary Medicine,Surgery,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Veterinary Medicine,Surgery,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Veterinary Medicine,Surgery,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Veterinary Medicine,Surgery,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Veterinary Medicine,Public Health,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Veterinary Medicine,Public Health,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Veterinary Medicine,Public Health,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Veterinary Medicine,Public Health,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Veterinary Medicine,Public Health,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Dar El-Ulum,Islamic Studies,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Dar El-Ulum,Islamic Studies,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Dar El-Ulum,Islamic Studies,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Dar El-Ulum,Islamic Studies,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Dar El-Ulum,Islamic Studies,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Dar El-Ulum,Arabic Language,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Dar El-Ulum,Arabic Language,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Dar El-Ulum,Arabic Language,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Dar El-Ulum,Arabic Language,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Dar El-Ulum,Arabic Language,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Dar El-Ulum,Quran Sciences,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Dar El-Ulum,Quran Sciences,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Dar El-Ulum,Quran Sciences,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Dar El-Ulum,Quran Sciences,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Dar El-Ulum,Quran Sciences,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Dar El-Ulum,Theology,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Dar El-Ulum,Theology,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Dar El-Ulum,Theology,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Dar El-Ulum,Theology,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Dar El-Ulum,Theology,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Kindergarten,Early Childhood Education,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Kindergarten,Early Childhood Education,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Kindergarten,Early Childhood Education,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Kindergarten,Early Childhood Education,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Kindergarten,Early Childhood Education,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Kindergarten,Child Psychology,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Kindergarten,Child Psychology,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Kindergarten,Child Psychology,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Kindergarten,Child Psychology,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Kindergarten,Child Psychology,232.0,61.1,1970
helwan university,Cairo,Public,1975,Science,Pharmacy (Pharmacy),Faculty of Kindergarten,Curriculum Development,380.0,92.7,1970
helwan university,Cairo,Public,1975,Science,Home Economics (Home Economics),Faculty of Kindergarten,Curriculum Development,280.0,68.3,1970
helwan university,Cairo,Public,1975,Literary,Commerce (),Faculty of Kindergarten,Curriculum Development,256.0,67.4,1970
helwan university,Cairo,Public,1975,Literary,Media (),Faculty of Kindergarten,Curriculum Development,260.0,68.4,1970
helwan university,Cairo,Public,1975,Literary,Social Work (),Faculty of Kindergarten,Curriculum Development,232.0,61.1,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Medicine,Internal Medicine,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Medicine,Internal Medicine,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Medicine,Internal Medicine,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Medicine,Surgery,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Medicine,Surgery,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Medicine,Surgery,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Medicine,Pediatrics,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Medicine,Pediatrics,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Medicine,Pediatrics,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Medicine,Obstetrics & Gynecology,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Medicine,Obstetrics & Gynecology,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Medicine,Obstetrics & Gynecology,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Medicine,Pharmacology,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Medicine,Pharmacology,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Medicine,Pharmacology,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Medicine,Anatomy,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Medicine,Anatomy,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Medicine,Anatomy,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Engineering,Civil Engineering,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Engineering,Civil Engineering,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Engineering,Civil Engineering,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Engineering,Mechanical Engineering,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Engineering,Mechanical Engineering,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Engineering,Mechanical Engineering,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Engineering,Electrical Engineering,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Engineering,Electrical Engineering,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Engineering,Electrical Engineering,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Engineering,Architecture,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Engineering,Architecture,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Engineering,Architecture,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Engineering,Computer Engineering,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Engineering,Computer Engineering,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Engineering,Computer Engineering,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Science,Mathematics,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Science,Mathematics,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Science,Mathematics,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Science,Physics,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Science,Physics,378.0,92.2,1970
mansoura university,Mansoura,Public,1972,Literary,Commerce (),Faculty of Science,Physics,258.0,67.9,1970
mansoura university,Mansoura,Public,1972,Science,Dentistry (Dentistry),Faculty of Science,Chemistry,392.0,95.6,1970
mansoura university,Mansoura,Public,1972,Science,Pharmacy (Pharmacy),Faculty of Science,Chemistry,378.0,92.2,1970
